subj_idx,response,rt,condition
26,1,1.744,5
26,1,1.717,6
26,1,1.769,6
26,1,1.532,5
26,1,1.598,1
26,1,1.927,1
26,1,1.629,1
26,1,1.99,2
26,1,1.69,6
26,1,1.704,2
26,1,2.183,2
26,1,1.753,6
26,1,1.922,6
26,1,1.754,2
26,1,1.861,1
26,1,1.72,2
26,0,2.323,1
26,1,1.68,1
26,1,1.61,5
26,1,1.783,2
26,1,1.741,5
26,0,2.279,1
26,0,1.868,5
26,0,1.644,6
26,1,1.66,1
26,1,2.302,5
26,1,2,5
26,1,1.844,5
26,1,1.679,2
26,1,1.525,2
26,0,1.721,5
26,1,1.637,2
26,1,1.769,6
26,1,1.716,2
26,1,1.771,6
26,1,2.189,6
26,1,1.634,2
26,1,1.641,6
26,1,1.659,2
26,1,1.815,6
26,1,1.775,1
26,0,2.02,1
26,1,1.676,6
26,1,1.745,2
26,1,1.764,1
26,1,1.899,1
26,1,2.187,1
26,1,1.82,6
26,1,1.637,2
26,1,2.029,1
26,1,1.823,2
26,1,1.702,2
26,0,2.006,1
26,0,1.598,5
26,1,2.254,1
26,0,2.508,1
26,1,1.699,2
26,1,1.73,6
26,1,2.279,1
26,0,1.849,5
26,1,2.251,5
26,1,2.211,6
26,1,1.965,2
26,1,1.656,5
26,1,2.04,5
26,0,1.877,5
26,1,2.015,5
26,1,1.866,6
26,1,2.228,1
26,1,2.134,5
26,1,2.223,5
26,1,1.882,5
26,1,1.782,5
26,1,2.275,2
26,1,1.669,2
26,1,1.702,5
26,1,1.642,2
26,0,1.664,5
26,1,1.741,6
26,1,1.918,5
26,1,1.762,6
26,1,2.301,2
26,1,1.773,6
26,0,2.293,6
26,1,1.761,1
26,0,1.693,5
26,1,1.661,2
26,1,1.698,2
26,1,1.612,6
26,0,2.343,1
26,0,1.776,5
26,1,2.345,1
26,1,1.823,6
26,1,1.697,2
26,1,1.83,5
26,1,1.727,6
26,1,1.77,1
26,1,2.371,6
26,1,1.577,2
26,0,1.751,5
26,1,1.669,2
26,1,2.087,6
26,1,1.691,2
26,0,1.71,5
26,1,2.025,6
26,1,1.918,5
26,1,1.702,1
26,1,1.722,1
26,0,1.806,5
26,1,1.842,2
26,0,1.774,1
26,1,1.88,6
26,1,2.088,5
26,1,1.76,2
26,1,1.802,6
26,1,1.983,6
26,1,1.645,6
26,1,1.546,2
26,0,1.786,5
26,1,1.793,1
26,1,2.301,2
26,1,2.374,1
26,0,1.719,5
26,1,1.875,5
26,1,1.848,2
26,0,1.871,5
26,1,1.72,2
26,1,1.871,6
26,0,1.75,5
26,1,1.72,6
26,1,1.554,5
26,1,1.64,6
26,1,2.285,5
26,0,2.145,1
26,1,1.782,6
26,1,2.007,1
26,1,1.676,6
26,1,1.592,2
26,1,1.563,5
26,1,1.603,5
26,0,2.059,5
26,1,1.522,6
26,1,1.885,1
26,1,1.542,6
26,0,2.241,1
26,1,1.926,1
26,1,1.769,5
26,1,1.754,6
26,1,2.012,2
26,1,1.984,5
26,1,2.378,6
26,1,2.222,1
26,1,1.735,2
26,1,1.807,5
26,1,1.666,2
26,1,1.812,2
26,0,2.101,5
26,1,1.751,6
26,0,1.627,1
26,1,1.843,1
26,0,2.344,5
26,1,1.794,6
26,1,2.248,6
26,0,2.225,1
26,1,1.785,2
26,1,2.686,2
26,1,2.015,5
26,0,1.701,6
26,0,1.583,6
26,0,1.642,5
26,1,1.693,1
26,1,2.605,2
26,1,1.895,5
26,1,1.729,6
26,1,1.59,2
26,1,1.912,5
26,1,2.069,1
26,1,1.812,5
26,1,1.709,5
26,1,1.748,1
26,1,1.771,6
26,1,1.692,5
26,1,1.751,2
26,0,1.696,1
26,1,2.016,5
26,0,1.686,5
26,1,1.625,5
26,0,1.703,1
26,1,1.715,2
26,1,2.012,5
26,1,2.105,1
26,1,1.955,1
26,1,1.677,2
26,1,1.832,6
26,1,2.254,6
26,1,1.637,6
26,1,1.689,6
26,1,1.967,5
26,1,1.641,6
26,1,1.645,1
26,1,1.486,6
26,1,1.652,6
26,1,2.023,2
26,1,2.384,6
26,1,1.732,5
26,0,1.538,5
26,0,1.511,1
26,1,2.588,1
26,1,1.643,6
26,0,1.708,6
26,1,1.747,2
26,1,1.803,6
26,1,1.586,2
26,1,1.822,1
26,1,2.064,5
26,0,2.209,1
26,1,1.679,2
26,1,1.693,5
26,1,1.694,6
26,1,1.772,6
26,1,1.819,6
26,1,1.905,5
26,1,2.057,2
26,0,1.668,5
26,1,1.635,1
26,0,1.86,6
26,1,1.705,1
26,1,1.816,2
26,1,1.637,1
26,1,1.574,6
26,1,1.941,6
26,1,1.937,2
26,1,1.915,5
26,1,1.648,6
26,1,1.482,5
26,1,1.632,6
26,1,2.342,5
26,1,1.766,1
26,1,1.593,1
26,1,1.583,5
26,1,1.618,2
26,1,1.874,2
26,1,1.868,1
26,1,2.361,1
26,1,1.673,2
26,0,2.507,1
26,1,1.699,2
26,1,1.719,6
26,1,2.364,5
26,1,1.805,1
26,1,1.625,2
26,1,1.512,6
26,0,1.866,1
26,1,1.703,1
26,0,1.51,1
26,1,1.803,6
26,1,1.847,1
26,1,1.698,6
26,1,1.852,6
26,1,2.547,2
26,1,1.862,2
26,1,1.888,1
26,1,1.657,6
26,1,1.458,6
26,1,1.751,5
26,1,1.792,2
26,0,2.016,2
26,1,1.734,2
26,1,2.066,5
26,0,1.804,5
26,1,1.681,6
26,1,1.84,2
26,1,1.869,2
26,1,2.191,6
26,1,1.734,2
26,1,1.561,1
26,1,1.56,2
26,1,1.44,2
26,1,1.718,5
26,1,2.269,2
26,1,1.733,2
26,1,1.61,2
26,1,1.585,2
26,1,1.72,1
26,1,1.946,2
26,0,2.507,1
26,0,1.934,1
26,0,1.989,5
26,0,1.602,6
26,1,1.593,6
26,0,2.648,5
26,0,1.812,1
26,0,1.937,5
26,1,1.48,1
26,0,1.54,1
26,1,1.699,2
26,0,1.782,5
26,1,1.642,1
26,1,2.228,2
26,1,1.65,2
26,0,1.649,6
26,0,2.353,5
26,0,1.927,6
26,1,1.741,6
26,0,1.647,1
26,1,1.666,1
26,1,1.686,5
26,0,2.487,6
26,1,1.607,2
26,1,1.7,2
26,1,1.654,6
26,1,1.748,2
26,1,1.657,2
26,1,1.885,5
26,1,2.086,2
26,1,2.044,6
26,0,1.849,5
26,1,1.602,1
26,1,1.596,1
26,0,1.637,5
26,1,1.706,2
26,1,1.859,5
26,0,1.714,5
26,1,1.755,2
26,1,1.687,1
26,1,1.58,2
26,1,1.822,2
26,1,1.775,2
26,0,1.706,1
26,1,1.839,6
26,1,1.598,6
26,0,2.374,2
26,1,1.843,2
26,1,2.403,2
26,1,1.761,6
26,1,1.607,2
26,1,1.46,1
26,0,1.739,5
26,1,1.459,5
26,0,1.552,1
26,1,2.068,1
26,1,1.75,2
26,1,1.627,2
26,1,1.605,5
26,1,1.736,5
26,0,1.685,1
26,1,1.556,2
26,0,1.777,6
26,0,1.673,5
26,0,1.482,1
26,1,1.386,1
26,1,2.143,6
26,1,1.447,2
26,0,1.454,6
26,1,1.687,2
26,0,2.296,5
26,1,1.983,2
26,0,2.057,6
26,0,1.689,1
26,1,1.746,6
26,1,2.101,5
26,1,2.142,5
26,1,1.665,1
26,1,1.717,5
26,1,1.624,1
26,1,2.063,6
26,1,1.885,6
26,1,1.742,6
26,1,1.849,2
27,1,2.466,1
27,1,1.921,2
27,1,2.46,1
27,1,1.911,2
27,0,1.928,2
27,1,1.742,5
27,1,2.484,1
27,1,1.846,2
27,1,2.337,1
27,0,3.22,1
27,1,1.972,1
27,1,2.124,2
27,0,2.659,2
27,1,2.324,5
27,1,2.29,1
27,1,1.902,6
27,1,2.194,1
27,1,2.449,6
27,0,3.005,5
27,0,2.795,1
27,1,2.045,6
27,1,2.817,6
27,1,2.783,5
27,0,1.785,5
27,1,2.314,2
27,1,1.965,6
27,1,1.746,5
27,0,1.835,6
27,1,2.044,1
27,0,1.809,5
27,1,1.99,6
27,1,3.344,5
27,1,2.57,6
27,1,2.492,2
27,1,2.247,1
27,1,2.684,1
27,1,1.813,5
27,0,2.633,5
27,1,1.972,6
27,0,2.418,1
27,1,1.896,5
27,1,1.919,6
27,1,2.677,2
27,1,1.815,6
27,1,1.947,1
27,1,1.959,5
27,1,2.026,1
27,0,2.127,5
27,1,1.761,2
27,1,1.935,5
27,0,1.688,5
27,1,1.809,6
27,1,1.753,6
27,0,1.744,6
27,0,2.24,6
27,1,2.085,2
27,1,3.116,2
27,0,1.842,5
27,1,2.299,6
27,1,2.188,5
27,0,2.526,1
27,0,2.291,6
27,1,2.039,1
27,1,1.82,2
27,1,1.834,6
27,1,2.065,1
27,1,2.938,5
27,0,1.74,6
27,1,1.624,1
27,1,2.284,2
27,0,1.709,5
27,1,1.549,2
27,1,1.639,2
27,1,1.75,6
27,1,1.824,5
27,1,2.311,2
27,1,1.824,2
27,1,2.478,6
27,1,2.577,2
27,0,2.377,5
27,1,1.83,2
27,0,2.196,6
27,0,1.755,1
27,1,2.286,5
27,1,3.418,5
27,1,2.494,5
27,0,2.217,1
27,1,3.393,2
27,1,2.096,2
27,1,2.01,2
27,1,2.68,5
27,0,2.086,6
27,0,1.71,5
27,0,2.842,1
27,1,1.631,2
27,0,1.901,2
27,1,2.159,1
27,1,1.878,6
27,1,2.232,6
27,1,1.878,5
27,1,2.581,1
27,1,1.648,2
27,1,2.15,1
27,1,2.366,2
27,0,2.632,5
27,0,1.815,5
27,1,1.807,6
27,1,1.923,6
27,0,2.346,1
27,1,2.535,2
27,1,1.96,2
27,1,3.441,5
27,1,1.867,5
27,1,2.204,5
27,1,1.782,1
27,1,3.342,5
27,1,2.164,6
27,1,1.747,2
27,1,1.816,1
27,0,1.635,5
27,1,3.081,1
27,0,2.314,1
27,1,1.782,6
27,0,2.219,6
27,0,2.341,1
27,1,2.21,1
27,1,1.673,2
27,1,2.26,1
27,0,1.914,5
27,1,2.264,2
27,0,2.135,6
27,0,2.531,1
27,1,2.649,2
27,1,1.897,2
27,1,1.704,2
27,1,2.034,5
27,1,1.811,6
27,1,1.904,6
27,1,1.721,6
27,1,2.236,5
27,1,1.937,6
27,1,1.739,6
27,0,1.59,5
27,0,2.486,6
27,1,2.149,6
27,0,2.187,5
27,1,1.824,6
27,1,1.82,6
27,1,1.645,2
27,0,1.601,6
27,0,2.612,1
27,0,1.744,1
27,0,1.811,5
27,0,1.936,5
27,1,2.39,6
27,1,1.7,5
27,1,1.711,1
27,1,2.337,5
27,0,2.129,5
27,0,1.484,6
27,1,1.51,5
27,1,1.546,2
27,1,1.836,6
27,1,1.494,2
27,1,2.133,2
27,0,1.791,5
27,1,1.905,2
27,1,2.063,1
27,1,1.737,1
27,1,1.756,2
27,1,1.588,2
27,1,2.166,5
27,0,1.662,5
27,1,1.587,1
27,0,1.853,6
27,1,1.729,2
27,1,1.954,2
27,1,1.73,6
27,1,1.875,1
27,0,2.053,1
27,1,1.873,6
27,1,2.341,6
27,1,1.895,6
27,1,1.436,2
27,1,1.463,6
27,1,1.741,2
27,0,1.697,6
27,1,1.853,2
27,0,1.908,5
27,1,3.221,6
27,0,2.111,2
27,1,2.397,6
27,1,1.688,1
27,0,2.251,5
27,1,1.482,5
27,1,1.594,5
27,0,2.245,5
27,0,2.003,5
27,1,1.793,2
27,1,2.775,6
27,1,3.166,2
27,1,1.865,5
27,0,2.062,1
27,1,1.731,5
27,1,2.171,1
27,1,1.734,2
27,1,1.606,6
27,1,1.793,1
27,1,1.7,6
27,1,1.651,2
27,0,2.064,6
27,0,2.268,5
27,0,1.795,1
27,1,1.547,2
27,1,2.14,2
27,0,1.803,5
27,1,1.957,2
27,1,2.082,1
27,0,1.867,5
27,1,2.103,1
27,1,2.596,1
27,0,2.494,5
27,1,2.761,6
27,1,1.786,2
27,1,1.464,1
27,1,2.323,6
27,1,2.434,1
27,1,1.865,1
27,1,2.295,2
27,1,1.817,5
27,1,1.604,5
27,0,3.148,5
27,0,1.716,1
27,1,1.798,1
27,1,1.799,5
27,1,2.56,5
27,1,2.502,1
27,0,2.956,1
27,1,1.816,1
27,1,1.583,2
27,1,2.63,1
27,1,2.271,6
27,1,1.63,6
27,1,1.712,2
27,0,1.583,5
27,0,1.612,1
27,1,1.8,6
27,1,1.629,2
27,0,1.788,5
27,0,2.089,1
27,1,1.669,2
27,1,2.358,1
27,1,3.463,6
27,1,2.729,1
27,1,1.78,2
27,0,1.961,1
27,1,3.488,6
27,0,2.664,1
27,0,1.929,1
27,0,1.818,1
27,0,1.855,5
27,0,2.51,1
27,1,1.669,2
27,1,1.664,5
27,1,1.711,2
27,1,2.654,6
27,1,3.159,6
27,1,2.225,5
27,1,1.847,5
27,0,2.432,5
27,0,2.705,5
27,1,1.812,1
27,1,1.657,5
27,1,1.658,2
27,1,1.985,5
27,1,1.82,6
27,1,1.773,2
27,1,1.742,2
27,1,2.045,5
27,1,2.188,1
27,1,1.68,5
27,1,1.582,6
27,0,2.07,2
27,1,2.65,2
27,0,2.497,5
27,1,2.218,6
27,1,1.588,6
27,1,2.391,6
27,1,2.557,5
27,1,1.742,1
27,1,1.895,2
27,1,2.324,2
27,1,1.902,6
27,1,1.774,6
27,0,1.802,6
27,0,1.8,5
27,0,1.842,5
27,1,1.679,6
27,1,2.145,1
27,1,1.912,6
27,1,1.786,1
27,0,1.991,1
27,0,2.049,6
27,1,2.283,2
27,1,1.889,5
27,1,1.633,5
27,0,1.873,1
27,1,2.361,1
27,1,2.481,2
27,1,2.123,1
27,1,3.02,6
27,0,3.042,1
27,1,2.503,2
27,0,1.647,5
27,1,1.476,2
27,0,3.012,5
27,1,2.31,1
27,1,1.677,2
27,0,1.556,5
27,0,2.263,1
27,1,1.747,6
27,0,2.037,5
27,1,1.793,6
27,0,1.796,1
27,1,2.054,5
27,1,1.913,2
27,1,2.003,1
27,1,1.826,6
27,1,2.302,1
27,1,2.1,1
27,1,1.601,2
27,1,1.536,5
27,1,1.761,1
27,1,2.575,2
27,1,3.085,2
27,1,2.235,1
27,1,1.72,2
27,1,1.541,6
27,1,1.963,5
27,1,2.057,1
27,1,1.844,1
27,0,1.528,5
27,1,1.782,2
27,1,1.963,1
27,1,1.868,1
27,1,2.119,1
27,0,2.069,1
27,1,1.792,1
27,1,1.789,5
27,1,1.48,6
27,1,1.626,6
27,0,2.335,5
27,1,2.771,2
27,1,2.144,5
27,1,2.146,6
27,1,1.815,2
27,1,2.325,2
27,0,2.337,5
27,1,2.043,6
27,1,2.27,5
27,1,1.703,2
27,1,2.108,1
27,1,1.785,5
27,1,1.852,1
27,1,1.947,2
27,1,1.785,5
27,1,2.437,2
27,0,2.095,1
27,1,2.737,5
27,0,1.562,5
27,0,1.749,6
27,1,2.293,6
27,1,1.994,2
27,1,2.061,6
27,1,2.326,2
27,1,3.426,2
27,0,2.285,1
27,1,1.88,6
27,0,1.77,5
27,1,2.156,6
27,0,2.676,6
27,0,1.883,1
27,1,1.453,1
27,1,2.585,6
27,0,2.741,6
27,0,2.482,2
27,1,2.827,1
27,1,2.033,1
27,1,1.922,2
27,1,1.963,1
27,1,2.025,2
27,1,2.036,1
27,1,3.064,6
27,0,2.318,6
27,1,2.226,2
27,1,1.996,2
27,1,2.598,6
27,1,2.03,2
27,1,2.22,6
27,1,2.375,6
27,1,2.017,2
27,1,1.668,2
27,1,2.304,2
27,0,1.755,1
27,1,2.041,1
27,1,1.648,5
27,0,1.512,5
27,1,1.987,6
27,1,2.272,2
27,0,2.273,6
27,1,1.973,6
27,1,2.336,1
27,0,1.904,2
27,1,1.711,2
27,0,2.935,6
27,0,2.953,1
27,1,1.721,6
27,1,2.333,6
27,1,2.357,5
27,0,2.526,1
27,1,2.134,2
27,0,2.622,5
27,1,3.012,5
27,1,1.691,2
27,0,1.902,5
27,1,1.924,2
27,0,1.716,5
27,1,2.745,6
27,1,1.775,1
27,1,2.586,6
27,1,2.319,2
27,0,2.756,6
27,1,1.96,1
27,1,2.307,2
27,1,1.494,1
27,0,2.389,6
27,0,1.757,5
27,0,1.813,6
27,1,2.89,5
27,1,1.939,2
27,1,3.01,5
27,1,1.985,1
27,1,2.232,2
27,1,1.7,6
27,1,2.007,6
27,1,1.887,2
27,0,2.173,1
27,1,1.894,6
27,1,1.772,6
27,1,2.522,1
27,1,2.172,2
27,1,2.415,5
27,1,1.772,5
27,1,1.627,1
27,1,1.842,2
27,1,2.246,6
27,0,2.619,5
27,1,2.014,6
27,1,1.738,6
27,1,2.56,2
27,1,1.925,2
27,1,1.884,2
27,1,2.597,5
27,1,1.938,5
27,1,2.006,2
27,1,2.1,5
27,0,2.402,6
27,0,2.749,1
27,1,1.903,2
27,0,2.228,1
27,1,2.901,1
27,1,2.323,6
27,1,1.968,6
27,1,1.715,2
27,1,1.951,1
27,0,1.905,6
27,0,2.081,1
27,0,2.296,1
27,1,1.949,6
27,1,2.253,2
27,1,1.788,2
27,0,2.136,6
27,1,2.44,6
27,1,2.684,5
27,0,2.662,5
27,1,2.197,2
27,1,2.191,2
27,0,1.806,5
27,1,1.692,6
27,1,1.943,1
27,0,1.944,2
27,1,2.146,6
27,1,2.236,5
27,0,3.386,5
27,1,2.427,6
27,1,3.311,5
27,0,2.846,5
27,1,2.52,5
27,1,1.79,6
27,1,2.636,1
27,1,3.005,5
27,1,2.563,2
27,1,1.822,6
27,0,2.028,1
27,1,2.486,5
27,1,2.35,1
27,1,2.389,5
27,1,2.542,5
27,1,2.007,2
27,1,2.181,2
27,1,2.511,2
27,1,1.696,6
27,1,2.359,2
27,0,2.84,5
27,1,2.216,5
27,0,2.426,1
27,0,2.137,5
27,1,2.581,1
27,0,2.68,6
27,1,2.776,5
27,1,2.169,6
27,1,2.047,2
27,1,2.346,6
27,1,1.814,1
27,0,1.992,6
27,1,1.785,1
27,1,1.758,6
27,1,1.883,2
27,0,2.17,1
27,1,2.667,2
27,1,2.167,2
27,1,2.153,2
27,0,3.016,1
27,1,3.182,5
27,0,2.587,6
27,1,2.215,1
27,0,2.656,6
27,1,2.297,2
27,1,2.684,1
27,0,2.305,5
27,0,3.046,1
27,0,2.969,5
27,1,2.137,1
27,1,2.579,1
27,1,2.8,2
28,1,1.91,2
28,1,2.758,1
28,1,2.515,5
28,0,1.85,5
28,1,2.042,6
28,0,1.826,2
28,1,1.931,5
28,0,2.94,5
28,1,3.215,1
28,1,2.122,1
28,1,1.95,6
28,0,1.893,5
28,0,2.928,1
28,1,2.201,6
28,0,3.093,5
28,1,1.799,2
28,1,2.824,1
28,1,1.814,5
28,1,1.78,1
28,1,1.93,5
28,1,2.029,2
28,1,1.795,2
28,0,1.904,5
28,0,2.39,6
28,0,3.238,5
28,1,1.886,6
28,1,2.505,1
28,1,1.841,2
28,1,1.963,5
28,1,1.937,2
28,1,2.837,5
28,1,1.751,2
28,1,1.858,2
28,1,1.649,6
28,1,2.177,6
28,1,1.858,2
28,0,2.985,1
28,1,1.893,2
28,1,2.254,5
28,1,2.985,5
28,0,1.939,6
28,0,2.614,5
28,1,1.909,2
28,1,2.099,1
28,1,1.719,6
28,1,1.758,6
28,1,2.023,5
28,1,2.793,6
28,0,2.724,6
28,1,2.424,1
28,1,1.913,5
28,1,1.813,2
28,1,1.717,2
28,0,1.967,1
28,0,1.61,1
28,1,1.737,1
28,1,1.791,1
28,1,2.314,2
28,1,2.106,2
28,1,1.688,1
28,1,2.042,1
28,1,1.999,2
28,1,1.886,6
28,1,2.083,1
28,0,2.774,1
28,1,3.07,1
28,0,1.815,5
28,1,2.048,5
28,1,2.183,5
28,0,1.729,6
28,0,1.858,5
28,0,1.607,5
28,0,2.968,1
28,1,2.456,5
28,1,1.75,5
28,1,1.755,2
28,1,2.529,1
28,0,3.11,5
28,1,1.917,5
28,0,2.111,5
28,1,1.945,6
28,1,1.95,6
28,1,1.797,2
28,1,2.099,1
28,1,1.658,2
28,0,2.496,5
28,0,2.912,1
28,1,1.978,2
28,1,2.843,2
28,1,1.805,2
28,1,2.012,2
28,0,2.473,1
28,0,2.029,1
28,1,2.055,5
28,1,1.885,6
28,1,1.877,6
28,1,2.1,2
28,1,2.1,6
28,1,1.81,2
28,1,1.703,1
28,1,2.722,6
28,1,1.803,5
28,1,1.857,1
28,0,2.052,1
28,1,1.739,2
28,1,1.685,2
28,1,1.887,6
28,0,1.842,5
28,1,1.779,2
28,1,1.604,1
28,1,1.784,6
28,1,1.791,6
28,1,1.756,2
28,1,1.715,1
28,1,1.975,2
28,1,1.805,6
28,0,2.646,5
28,0,2.425,1
28,1,2.242,1
28,1,1.779,2
28,1,1.956,1
28,0,1.852,6
28,1,1.892,2
28,0,2.056,1
28,1,1.841,5
28,1,2.286,1
28,0,2.359,5
28,1,2.172,1
28,1,1.887,6
28,0,2.126,5
28,1,2.621,6
28,1,1.764,6
28,1,1.911,1
28,1,2.274,6
28,1,1.748,2
28,1,2.193,5
28,0,2.455,6
28,1,1.991,2
28,1,1.775,2
28,0,1.78,6
28,1,1.943,6
28,1,1.773,6
28,1,2.043,6
28,1,2.164,2
28,1,2.035,5
28,1,2.086,2
28,1,2.516,6
28,1,1.71,2
28,0,2.149,1
28,0,2.444,1
28,0,2.112,5
28,0,3.207,1
28,1,2.009,2
28,1,1.875,1
28,1,1.766,6
28,1,1.75,5
28,1,1.685,1
28,1,1.779,1
28,1,1.873,2
28,1,1.734,6
28,1,2.062,5
28,1,1.962,1
28,1,1.69,2
28,1,1.807,2
28,0,2.325,6
28,1,1.735,5
28,1,1.873,6
28,1,2.058,1
28,1,1.903,1
28,0,2.219,1
28,1,1.918,2
28,0,2.03,6
28,1,1.809,6
28,0,1.724,5
28,0,2.104,5
28,0,2.696,5
28,1,1.89,5
28,1,1.887,2
28,0,2.264,5
28,1,1.847,2
28,1,1.886,2
28,0,2.316,1
28,1,1.888,1
28,1,1.8,5
28,1,1.87,2
28,1,1.931,6
28,1,1.867,5
28,0,3.093,6
28,0,2.058,1
28,1,1.914,6
28,0,2.163,6
28,0,2.001,5
28,1,1.688,2
28,0,2.369,1
28,1,2.008,1
28,1,2.481,6
28,1,1.738,6
28,1,1.868,6
28,1,1.634,6
28,1,1.776,6
28,1,2.036,5
28,1,2.108,5
28,0,2.261,1
28,0,1.63,1
28,1,2.904,1
28,1,2.287,2
28,1,2.172,5
28,1,1.735,2
28,1,1.69,2
28,1,1.715,1
28,1,1.637,5
28,1,1.695,6
28,1,2.444,2
28,1,2.842,5
28,0,1.97,5
28,1,1.834,5
28,1,2.159,1
28,1,1.827,6
28,1,1.788,2
28,1,1.968,6
28,1,2.011,2
28,0,1.879,5
28,1,1.838,2
28,1,1.846,6
28,1,1.986,2
28,1,1.985,6
28,0,1.784,5
28,1,1.86,2
28,1,1.711,5
28,1,1.91,6
28,1,1.813,1
28,1,1.694,5
28,1,3.163,5
28,1,1.923,6
28,0,1.65,5
28,1,1.827,2
28,1,1.835,2
28,1,2.443,1
28,1,1.848,6
28,1,2.43,1
28,1,2.141,1
28,1,1.887,6
28,0,2.255,5
28,1,2.484,1
28,1,1.954,6
28,1,2.099,5
28,1,1.656,6
28,1,2.033,6
28,1,2.566,1
28,0,1.77,5
28,1,1.681,2
28,1,1.628,6
28,1,3.074,1
28,1,2.075,5
28,0,3.075,1
28,1,1.785,6
28,1,1.907,2
28,1,1.822,6
28,1,2.146,1
28,1,1.864,2
28,1,2.436,1
28,1,1.891,6
28,1,1.748,2
28,1,1.966,6
28,1,1.813,2
28,1,1.734,6
28,1,1.738,5
28,1,2.279,1
28,1,2.083,2
28,1,1.9,2
28,1,2.726,5
28,1,1.803,5
28,1,1.904,6
28,1,1.86,5
28,1,1.796,5
28,1,1.693,2
28,1,1.587,2
28,1,1.79,2
28,1,1.836,2
28,1,1.739,2
28,1,1.759,2
28,0,2.069,5
28,1,1.739,1
28,1,1.964,2
28,0,1.84,5
28,1,1.858,6
28,1,2.225,1
28,1,2.395,1
28,0,2.185,5
28,1,1.807,2
28,1,2.054,6
28,0,2.889,5
28,1,1.745,2
28,1,2.659,1
28,1,1.944,5
28,1,1.828,2
28,1,1.959,6
28,1,1.787,2
28,1,2.925,1
28,1,1.897,2
28,1,2.184,1
28,1,2.106,2
28,1,2.51,6
28,1,2.001,1
28,0,3.13,1
28,1,1.713,2
28,1,1.665,2
28,1,1.97,6
28,1,1.786,6
28,1,2.624,1
28,0,2.749,1
28,1,2.135,1
28,0,2.233,5
28,0,2.906,1
28,1,2,1
28,1,1.798,1
28,1,2.12,2
28,1,2.019,2
28,1,2.45,6
28,0,2.135,6
28,1,2.46,1
28,1,2.083,1
28,1,1.975,2
28,0,2.875,1
28,1,1.922,2
28,1,2.217,1
28,1,1.795,5
28,0,2.976,5
28,1,1.637,2
28,1,1.631,5
28,1,1.732,2
28,1,1.894,6
28,1,1.778,2
28,1,1.805,6
28,1,1.722,2
28,1,1.733,6
28,1,1.693,2
28,1,1.916,5
28,1,1.563,6
28,1,1.676,6
28,1,1.78,2
28,1,3.222,1
28,0,1.722,5
28,1,2.275,1
28,0,2.826,5
28,0,1.851,6
28,0,2.86,1
28,1,1.969,1
28,1,1.812,6
28,1,2.39,6
28,1,2.957,6
28,1,1.93,5
28,1,1.831,1
28,1,1.628,5
28,1,1.564,1
28,1,1.993,6
28,1,1.735,6
28,1,1.665,2
28,1,1.925,5
28,1,1.74,5
28,0,2.192,1
28,0,1.914,5
28,1,2.251,6
28,1,2.361,5
28,1,1.865,2
28,1,1.973,5
28,1,1.807,1
28,1,1.869,2
28,1,1.78,6
28,1,1.771,5
28,1,1.756,1
28,1,1.682,6
28,1,1.67,2
28,1,1.685,5
28,1,2.41,5
28,1,2.571,1
28,1,2.063,5
28,0,2.207,6
28,1,1.721,2
28,1,1.51,2
28,1,2.059,6
28,0,3.18,1
28,1,2.184,2
28,0,2.085,6
28,0,2.717,5
28,1,1.692,1
28,1,1.62,2
28,1,2.006,1
28,1,1.936,6
28,1,2.351,1
28,1,1.994,6
28,0,2.573,1
28,1,1.971,6
28,1,1.669,1
28,1,1.86,6
28,1,1.827,2
28,1,2.904,5
28,1,1.888,6
28,0,3.193,1
28,0,1.988,5
28,0,1.874,6
28,1,2.75,5
28,0,2.007,6
28,1,1.796,1
28,1,2.269,6
28,1,1.894,6
28,0,2.422,1
28,0,2.271,6
28,0,2.531,6
28,1,2.004,2
28,0,1.648,1
28,0,1.999,5
28,1,1.846,2
28,1,2.686,5
28,1,2.009,1
28,0,1.984,1
28,1,1.694,1
28,1,1.672,2
28,1,1.793,1
28,0,1.976,5
28,1,1.692,2
28,0,1.818,6
28,1,1.596,2
28,1,1.754,2
28,0,2.025,5
28,1,1.626,2
28,0,1.981,5
28,0,1.765,5
28,1,1.775,2
28,1,2.137,2
28,1,1.701,2
28,1,1.717,5
28,1,2.031,5
28,1,1.615,5
28,1,1.794,1
28,1,1.896,6
28,1,1.755,2
28,1,1.773,5
28,1,1.813,5
28,1,1.709,1
28,1,1.751,6
28,1,1.815,6
28,1,1.898,2
28,0,2.564,1
28,1,1.913,6
28,1,1.934,6
28,0,3.166,1
28,1,1.89,5
28,0,1.886,5
28,1,1.787,5
28,1,1.724,1
28,1,2.058,5
28,0,2.265,6
28,1,1.832,6
28,0,2.637,5
28,1,1.817,6
28,1,1.652,5
28,1,1.606,1
28,1,2.547,2
28,1,1.724,2
28,1,1.802,6
28,1,3.04,2
28,1,3.053,1
28,1,2.097,1
28,1,1.783,6
28,1,2.047,1
28,0,1.716,5
28,1,1.693,2
28,1,2.336,1
28,1,1.943,1
28,1,2.762,2
28,1,1.698,5
28,1,1.658,6
28,1,1.902,5
28,1,1.759,2
28,1,2.243,6
28,0,1.854,5
28,0,1.755,1
28,1,1.839,6
28,0,2.191,5
28,1,2.199,6
28,0,2.019,1
28,1,1.826,2
28,1,1.945,1
28,1,1.84,5
